,frame,character,emotion,phonem,blinking_choice,eyes_emotion_choice,intensity,eyes_position,mouth_image_path,pause,word,head_direction,screen_mode,background_type,background_name,body_action,body_path,reaction_bool,reaction,zoom,eye_path,head_rotation,head_path,background_path,key
1746,1746,9,glare,W,not_blinking,glare,True,R,./images/mouth/character_9/sad/o_small_s.png,False,will,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareWglare_2_RTrueRLplainplainwallmebody11-1o_small_s0.0
1747,1747,9,glare,W,not_blinking,glare,True,R,./images/mouth/character_9/sad/o_small_s.png,False,will,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareWglare_2_RTrueRLplainplainwallmebody11-1o_small_s0.0
1748,1748,9,glare,IH1,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,will,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareIH1glare_2_RTrueRLplainplainwallmebody11-1a_e_s0.0
1749,1749,9,glare,L,not_blinking,glare,True,R,./images/mouth/character_9/sad/l_s.png,False,will,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareLglare_2_RTrueRLplainplainwallmebody11-1l_s0.0
1750,1750,9,sad,,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9sadnanglare_2_RTrueRLplainplainwallmebody11-1m_b_close_s0.0
1751,1751,9,glare,D,not_blinking,glare,True,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,do,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareDglare_2_RTrueRLplainplainwallmebody11-1d_j_ch_s0.0
1752,1752,9,glare,D,not_blinking,glare,True,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,do,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareDglare_2_RTrueRLplainplainwallmebody11-1d_j_ch_s0.0
1753,1753,9,glare,UW1,not_blinking,glare,True,R,./images/mouth/character_9/sad/o_small_s.png,False,do,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareUW1glare_2_RTrueRLplainplainwallmebody11-1o_small_s0.0
1754,1754,9,glare,UW1,not_blinking,glare,True,R,./images/mouth/character_9/sad/o_small_s.png,False,do,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareUW1glare_2_RTrueRLplainplainwallmebody11-1o_small_s0.0
1755,1755,9,glare,IH1,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,its,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareIH1glare_2_RTrueRLplainplainwallmebody11-1a_e_s0.0
1756,1756,9,glare,IH1,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,its,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareIH1glare_2_RTrueRLplainplainwallmebody11-1a_e_s0.0
1757,1757,9,glare,IH1,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,its,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareIH1glare_2_RTrueRLplainplainwallmebody11-1a_e_s0.0
1758,1758,9,glare,T,not_blinking,glare,True,R,./images/mouth/character_9/sad/th_s.png,False,its,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareTglare_2_RTrueRLplainplainwallmebody11-1th_s0.0
1759,1759,9,glare,T,not_blinking,glare,True,R,./images/mouth/character_9/sad/th_s.png,False,its,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareTglare_2_RTrueRLplainplainwallmebody11-1th_s0.0
1760,1760,9,glare,S,not_blinking,glare,True,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,its,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareSglare_2_RTrueRLplainplainwallmebody11-1d_j_ch_s0.0
1761,1761,9,glare,S,not_blinking,glare,True,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,its,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareSglare_2_RTrueRLplainplainwallmebody11-1d_j_ch_s0.0
1762,1762,9,glare,M,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,False,magic,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareMglare_2_RTrueRLplainplainwallmebody11-1m_b_close_s0.0
1763,1763,9,glare,M,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,False,magic,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareMglare_2_RTrueRLplainplainwallmebody11-1m_b_close_s0.0
1764,1764,9,glare,AE1,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,magic,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareAE1glare_2_RTrueRLplainplainwallmebody11-1a_e_s0.0
1765,1765,9,glare,AE1,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,magic,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareAE1glare_2_RTrueRLplainplainwallmebody11-1a_e_s0.0
1766,1766,9,glare,JH,not_blinking,glare,True,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,magic,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareJHglare_2_RTrueRLplainplainwallmebody11-1d_j_ch_s0.0
1767,1767,9,glare,JH,not_blinking,glare,True,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,magic,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareJHglare_2_RTrueRLplainplainwallmebody11-1d_j_ch_s0.0
1768,1768,9,glare,IH0,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,magic,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareIH0glare_2_RTrueRLplainplainwallmebody11-1a_e_s0.0
1769,1769,9,glare,IH0,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,magic,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareIH0glare_2_RTrueRLplainplainwallmebody11-1a_e_s0.0
1770,1770,9,glare,K,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,magic,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareKglare_2_RTrueRLplainplainwallmebody11-1a_e_s0.0
1771,1771,9,glare,K,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,magic,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareKglare_2_RTrueRLplainplainwallmebody11-1a_e_s0.0
1772,1772,9,sad,,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9sadnanglare_2_RTrueRLplainplainwallmebody11-1m_b_close_s0.0
1773,1773,9,sad,,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9sadnanglare_2_RTrueRLplainplainwallmebody11-1m_b_close_s0.0
1774,1774,9,sad,,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9sadnanglare_2_RTrueRLplainplainwallmebody11-1m_b_close_s0.0
1775,1775,9,sad,,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9sadnanglare_2_RTrueRLplainplainwallmebody11-1m_b_close_s0.0
1776,1776,9,sad,,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9sadnanglare_2_RTrueRLplainplainwallmebody11-1m_b_close_s0.0
1777,1777,9,sad,,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9sadnanglare_2_RTrueRLplainplainwallmebody11-1m_b_close_s0.0
1778,1778,9,sad,,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9sadnanglare_2_RTrueRLplainplainwallmebody11-1m_b_close_s0.0
1779,1779,9,sad,,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9sadnanglare_2_RTrueRLplainplainwallmebody11-1m_b_close_s0.0
1780,1780,9,sad,,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9sadnanglare_2_RTrueRLplainplainwallmebody11-1m_b_close_s0.0
1781,1781,9,sad,,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9sadnanglare_2_RTrueRLplainplainwallmebody11-1m_b_close_s0.0
1782,1782,9,sad,,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9sadnanglare_2_RTrueRLplainplainwallmebody11-1m_b_close_s0.0
1783,1783,9,sad,,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9sadnanglare_2_RTrueRLplainplainwallmebody11-1m_b_close_s0.0
1784,1784,9,sad,,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9sadnanglare_2_RTrueRLplainplainwallmebody11-1m_b_close_s0.0
1785,1785,9,glare,DH,not_blinking,glare,True,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,the,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareDHglare_2_RTrueRLplainplainwallmebody11-1d_j_ch_s0.0
1786,1786,9,glare,DH,not_blinking,glare,True,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,the,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareDHglare_2_RTrueRLplainplainwallmebody11-1d_j_ch_s0.0
1787,1787,9,glare,AH0,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,the,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_R.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareAH0glare_2_RTrueRLplainplainwallmebody11-1a_e_s0.0
1788,1788,9,glare,V,not_blinking,glare,True,M,./images/mouth/character_9/sad/f_s.png,False,video,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareVglare_2_MTrueMLplainplainwallmebody11-1f_s0.0
1789,1789,9,glare,V,not_blinking,glare,True,M,./images/mouth/character_9/sad/f_s.png,False,video,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareVglare_2_MTrueMLplainplainwallmebody11-1f_s0.0
1790,1790,9,glare,IH1,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,video,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareIH1glare_2_MTrueMLplainplainwallmebody11-1a_e_s0.0
1791,1791,9,glare,IH1,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,video,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareIH1glare_2_MTrueMLplainplainwallmebody11-1a_e_s0.0
1792,1792,9,glare,D,not_blinking,glare,True,M,./images/mouth/character_9/sad/d_j_ch_s.png,False,video,L,plain,plain,wall,me,./images/body/character_9/me/body11.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,-1,./images/head/character_9/L.png,./images/background/plain/character_9/wall.png,9glareDglare_2_MTrueMLplainplainwallmebody11-1d_j_ch_s0.0
